10057
12578
10507
11837
12637
11222
13258
13404
13669
14179
12789
12966
12757
11419
12682
10183
11528
12683
10931
12624
11492
13934
13392
10598
13061
13108
12646
13881
11743
12144
11190
11034
12204
12662
11067
12561
10701
10982
13449
13174
13070
10860
13583
12815
10410
12932
11030
11628
10312
13899
11126
11967
13272
11352
13733
14155
12574
11372
10220
10452
10033
12643
14029
11425
13867
13699
11719
11167
12698
10938
10430
11621
12038
13366
12331
10281
11574
14004
12625
12021
10939
10022
10054
11443
11412
11855
10618
13230
11371
11911
13971
12274
12740
10173
11112
13120
12423
11068
14012
12507
11261
11803
10967
12468
10279
13536
11671
11377
12514
12437
11772
13502
10803
12214
10423
13110
13274
12828
13621
11675
13121
11234
13821
13426
11489
14046
13096
12057
10128
13710
11654
10722
11704
10640
13466
10161
12940
12750
12777
12145
11699
13600
10882
13418
12235
11086
10911
10298
12111
12836
11953
10353
12291
12736
12457
12950
13140
10014
11214
14083
10287
13959
10998
13040
14217
14240
14262
14277
14289
14303
14309
14317
14328
14337
14357
14377
14380
