"Year","Level","Tournament_Name","Tournament_ID","Type","Round","Winner","Loser","Score","Match1","Match2","Match3","Match4","Match5","Match1W","Match1L","Match2W","Match2L","Match3W","Match3L","Match4W","Match4L","Match5W","Match5L","Winner_Match_Won","Loser_Match_Won","Win_points_total","Lose_points_total","level_weight","round_weight"
1992-01-01,"STAR4","Chinese Taipei Open 1992",10700,"WD","Semi final","5036319, 5055320","5004998, 5055570","18-16 / 15-12","18-16 "," 15-12","","","",18,16,15,12,NA,NA,NA,NA,NA,NA,2,0,33,28,6,8
1992-01-01,"STAR4","Japan Open 1992",10426,"WD","Round 3","5046844, 5046994","5053439, 5053941","15-7 / 15-10","15-Jul"," 15-10","","","",15,7,15,10,NA,NA,NA,NA,NA,NA,2,0,30,17,6,4
1992-01-01,"STAR4","Japan Open 1992",10426,"WD","Round 2","5015724, 5047892","5000445, 5041477","17-16 / 15-9","17-16 "," 15-9","","","",17,16,15,9,NA,NA,NA,NA,NA,NA,2,0,32,25,6,4
1992-01-01,"STAR4","Korea Open 1992",10073,"WD","Round 2","5053439, 5053941","5015724, 5047892","10-15 / 17-14 / 15-11","Oct-15"," 17-14 "," 15-11","","",10,15,17,14,15,11,NA,NA,NA,NA,2,1,42,40,6,4
1992-03-01,"STAR5","All England Open 1992",13659,"WD","Semi final","5015724, 5047892","5004998, 5055570","15-10 / 15-4","15-Oct"," 15-4","","","",15,10,15,4,NA,NA,NA,NA,NA,NA,2,0,30,14,7,8
1992-03-01,"STAR5","All England Open 1992",13659,"WD","Round 2","5015724, 5047892","5053439, 5053941","15-4 / 15-7","15-Apr"," 15-7","","","",15,4,15,7,NA,NA,NA,NA,NA,NA,2,0,30,11,7,4
1992-03-01,"STAR5","All England Open 1992",13659,"WD","Round 1","5015724, 5047892","5042042, 5055017","15-12 / 15-10","15-Dec"," 15-10","","","",15,12,15,10,NA,NA,NA,NA,NA,NA,2,0,30,22,7,4
1992-03-01,"STAR5","All England Open 1992",13659,"WD","Round 2","5009463, 5023439","5046844, 5046994","15-9 / 11-15 / 15-5","15-Sep"," 11-15 "," 15-5","","",15,9,11,15,15,5,NA,NA,NA,NA,2,1,41,29,7,4
1992-04-01,"EC","European Championships 1992",13695,"WD","Final","5000445, 5041477","5042042, 5055017","8-15 / 15-11 / 15-8","Aug-15"," 15-11 "," 15-8","","",8,15,15,11,15,8,NA,NA,NA,NA,2,1,38,34,8,10
1992-04-01,"EC","European Championships 1992",13695,"WD","Semi final","5042042, 5055017","5046844, 5046994","9-15 / 18-16 / 15-3","Sep-15"," 18-16 "," 15-3","","",9,15,18,16,15,3,NA,NA,NA,NA,2,1,42,34,8,8
1992-04-01,"EC","European Championships 1992",13695,"WD","Quarter final","5042042, 5055017","5004998, 5055570","15-7 / 15-12","15-Jul"," 15-12","","","",15,7,15,12,NA,NA,NA,NA,NA,NA,2,0,30,19,8,6
1992-04-01,"EC","European Championships 1992",13695,"WD","Quarter final","5000445, 5041477","5023684, 5045219","15-9 / 15-5","15-Sep"," 15-5","","","",15,9,15,5,NA,NA,NA,NA,NA,NA,2,0,30,14,8,6
1992-08-01,"OG","Olympic Games 1992",10786,"WD","Round 2","5004998, 5055570","5023684, 5045219","18-14 / 15-5","18-14 "," 15-5","","","",18,14,15,5,NA,NA,NA,NA,NA,NA,2,0,33,19,10,4
1992-08-01,"OG","Olympic Games 1992",10786,"WD","Round 2","5009463, 5023439","5053439, 5053941","15-11 / 15-8","15-Nov"," 15-8","","","",15,11,15,8,NA,NA,NA,NA,NA,NA,2,0,30,19,10,4
1992-08-01,"OG","Olympic Games 1992",10786,"WD","Round 1","5046844, 5046994","5036319, 5055320","15-10 / 7-15 / 15-8","15-Oct"," 7-15 "," 15-8","","",15,10,7,15,15,8,NA,NA,NA,NA,2,1,37,33,10,4
1992-09-01,"STAR5","Malaysia Open 1992",12485,"WD","Quarter final","5000445, 5041477","5045288, 5048206","15-7 / 17-16","15-Jul"," 17-16","","","",15,7,17,16,NA,NA,NA,NA,NA,NA,2,0,32,23,7,6
1992-09-01,"STAR5","Malaysia Open 1992",12485,"WD","Round 2","5000445, 5041477","5049935, 5049974","15-5 / 15-6","15-May"," 15-6","","","",15,5,15,6,NA,NA,NA,NA,NA,NA,2,0,30,11,7,4
1992-09-01,"STAR5","Indonesia Open 1992",12084,"WD","Semi final","5050334, 5055570","5009463, 5023439","15-5 / 8-15 / 15-12","15-May"," 8-15 "," 15-12","","",15,5,8,15,15,12,NA,NA,NA,NA,2,1,38,32,7,8
1992-09-01,"STAR5","Indonesia Open 1992",12084,"WD","Quarter final","5009463, 5023439","5000445, 5041477","15-11 / 15-8","15-Nov"," 15-8","","","",15,11,15,8,NA,NA,NA,NA,NA,NA,2,0,30,19,7,6
1992-10-01,"STAR3","German Open 1992",13052,"WD","Final","5000445, 5041477","5046844, 5046994","15-9 / 15-0","15-Sep"," 15-0","","","",15,9,15,0,NA,NA,NA,NA,NA,NA,2,0,30,9,5,10
1992-10-01,"STAR3","German Open 1992",13052,"WD","Semi final","5000445, 5041477","5042042, 5055017","15-4 / 18-15","15-Apr"," 18-15","","","",15,4,18,15,NA,NA,NA,NA,NA,NA,2,0,33,19,5,8
1992-10-01,"STAR3","German Open 1992",13052,"WD","Semi final","5046844, 5046994","5050334, 5055570","15-9 / 15-7","15-Sep"," 15-7","","","",15,9,15,7,NA,NA,NA,NA,NA,NA,2,0,30,16,5,8
1992-10-01,"STAR3","German Open 1992",13052,"WD","Quarter final","5042042, 5055017","5004998, 5048629","17-18 / 15-10 / 15-9","17-18 "," 15-10 "," 15-9","","",17,18,15,10,15,9,NA,NA,NA,NA,2,1,47,37,5,6
1992-10-01,"STAR2","Denmark Open 1992",13352,"WD","Final","5000445, 5041477","5046844, 5046994","15-7 / 15-3","15-Jul"," 15-3","","","",15,7,15,3,NA,NA,NA,NA,NA,NA,2,0,30,10,4,10
1992-10-01,"STAR2","Denmark Open 1992",13352,"WD","Semi final","5046844, 5046994","5050334, 5055570","15-10 / 18-15","15-Oct"," 18-15","","","",15,10,18,15,NA,NA,NA,NA,NA,NA,2,0,33,25,4,8
1992-10-01,"STAR2","Denmark Open 1992",13352,"WD","Semi final","5000445, 5041477","5042042, 5055017","15-8 / 15-7","15-Aug"," 15-7","","","",15,8,15,7,NA,NA,NA,NA,NA,NA,2,0,30,15,4,8
1992-11-01,"STAR4","China Open 1992",13382,"WD","Round 1","5045288, 5048206","5049935, 5049974","15-5 / 15-7","15-May"," 15-7","","","",15,5,15,7,NA,NA,NA,NA,NA,NA,2,0,30,12,6,4
1992-11-01,"STAR3","Hong Kong Open 1992",10318,"WD","Qual Quarter final","5049935, 5049974","5046842, 5046916","15-6 / 15-12","15-Jun"," 15-12","","","",15,6,15,12,NA,NA,NA,NA,NA,NA,2,0,30,18,5,2
1992-12-01,"GPF","World Grand Prix Final 1992",12770,"WD","Final","5015724, 5047892","5050334, 5055570","15-7 / 17-16","15-Jul"," 17-16","","","",15,7,17,16,NA,NA,NA,NA,NA,NA,2,0,32,23,9,10
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"WD","Final","5000445, 5041477","5053439, 5053941","18-15 / 18-13","18-15 "," 18-13","","","",18,15,18,13,NA,NA,NA,NA,NA,NA,2,0,36,28,6,10
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"WD","Semi final","5000445, 5041477","5009463, 5023439","15-12 / 15-12","15-Dec"," 15-12","","","",15,12,15,12,NA,NA,NA,NA,NA,NA,2,0,30,24,6,8
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"WD","Quarter final","5053439, 5053941","5050334, 5055570","15-12 / 7-15 / 15-6","15-Dec"," 7-15 "," 15-6","","",15,12,7,15,15,6,NA,NA,NA,NA,2,1,37,33,6,6
1993-01-01,"STAR4","Japan Open 1993",10395,"WD","Final","5015808, 5055740","5009463, 5023439","15-12 / 15-5","15-Dec"," 15-5","","","",15,12,15,5,NA,NA,NA,NA,NA,NA,2,0,30,17,6,10
1993-01-01,"STAR4","Japan Open 1993",10395,"WD","Semi final","5015808, 5055740","5000445, 5041477","15-11 / 15-12","15-Nov"," 15-12","","","",15,11,15,12,NA,NA,NA,NA,NA,NA,2,0,30,23,6,8
1993-01-01,"STAR4","Japan Open 1993",10395,"WD","Quarter final","5009463, 5023439","5015724, 5047892","18-13 / 15-6","18-13 "," 15-6","","","",18,13,15,6,NA,NA,NA,NA,NA,NA,2,0,33,19,6,6
1993-01-01,"STAR4","Japan Open 1993",10395,"WD","Quarter final","5015808, 5055740","5020426, 5033101","17-15 / 5-15 / 15-7","17-15 "," 5-15 "," 15-7","","",17,15,5,15,15,7,NA,NA,NA,NA,2,1,37,37,6,6
1993-01-01,"STAR4","Japan Open 1993",10395,"WD","Round 2","5046844, 5046994","5053439, 5053941","15-10 / 8-15 / 15-9","15-Oct"," 8-15 "," 15-9","","",15,10,8,15,15,9,NA,NA,NA,NA,2,1,38,34,6,4
1993-01-01,"STAR4","Korea Open 1993",12867,"WD","Final","5015808, 5055740","5015724, 5047892","15-8 / 15-5","15-Aug"," 15-5","","","",15,8,15,5,NA,NA,NA,NA,NA,NA,2,0,30,13,6,10
1993-01-01,"STAR4","Korea Open 1993",12867,"WD","Semi final","5015724, 5047892","5050334, 5055570","15-11 / 15-1","15-Nov"," 15-1","","","",15,11,15,1,NA,NA,NA,NA,NA,NA,2,0,30,12,6,8
1993-01-01,"STAR4","Korea Open 1993",12867,"WD","Quarter final","5015808, 5055740","5053439, 5053941","15-6 / 15-4","15-Jun"," 15-4","","","",15,6,15,4,NA,NA,NA,NA,NA,NA,2,0,30,10,6,6
1993-01-01,"STAR4","Korea Open 1993",12867,"WD","Quarter final","5015724, 5047892","5046844, 5046994","15-1 / 15-3","15-Jan"," 15-3","","","",15,1,15,3,NA,NA,NA,NA,NA,NA,2,0,30,4,6,6
1993-01-01,"STAR4","Korea Open 1993",12867,"WD","Quarter final","5050334, 5055570","5020426, 5033101","8-15 / 15-9 / 15-9","Aug-15"," 15-9 "," 15-9","","",8,15,15,9,15,9,NA,NA,NA,NA,2,1,38,33,6,6
1993-01-01,"STAR4","Korea Open 1993",12867,"WD","Round 2","5020426, 5033101","5042042, 5046529","15-12 / 15-11","15-Dec"," 15-11","","","",15,12,15,11,NA,NA,NA,NA,NA,NA,2,0,30,23,6,4
1993-01-01,"STAR4","Korea Open 1993",12867,"WD","Round 2","5053439, 5053941","5055012, 5055017","8-15 / 15-3 / 15-4","Aug-15"," 15-3 "," 15-4","","",8,15,15,3,15,4,NA,NA,NA,NA,2,1,38,22,6,4
1993-03-01,"STAR5","All England Open 1993",12398,"WD","Final","5015808, 5055740","5015724, 5047892","5-15 / 15-4 / 15-7","May-15"," 15-4 "," 15-7","","",5,15,15,4,15,7,NA,NA,NA,NA,2,1,35,26,7,10
1993-03-01,"STAR5","All England Open 1993",12398,"WD","Semi final","5015724, 5047892","5009463, 5023439","15-5 / 15-8","15-May"," 15-8","","","",15,5,15,8,NA,NA,NA,NA,NA,NA,2,0,30,13,7,8
1993-03-01,"STAR5","All England Open 1993",12398,"WD","Semi final","5015808, 5055740","5000445, 5041477","15-3 / 15-5","15-Mar"," 15-5","","","",15,3,15,5,NA,NA,NA,NA,NA,NA,2,0,30,8,7,8
1993-03-01,"STAR5","All England Open 1993",12398,"WD","Quarter final","5015808, 5055740","5042042, 5046529","15-17 / 15-2 / 15-10","15-17 "," 15-2 "," 15-10","","",15,17,15,2,15,10,NA,NA,NA,NA,2,1,45,29,7,6
1993-03-01,"STAR5","All England Open 1993",12398,"WD","Quarter final","5009463, 5023439","5050334, 5055570","15-3 / 18-13","15-Mar"," 18-13","","","",15,3,18,13,NA,NA,NA,NA,NA,NA,2,0,33,16,7,6
1993-03-01,"STAR5","All England Open 1993",12398,"WD","Round 2","5009463, 5023439","5020426, 5033101","15-6 / 17-14","15-Jun"," 17-14","","","",15,6,17,14,NA,NA,NA,NA,NA,NA,2,0,32,20,7,4
1993-03-01,"MID","French Open 1993",12876,"WD","Semi final","5015724, 5047892","5020426, 5033101","15-1 / 11-15 / 15-2","15-Jan"," 11-15 "," 15-2","","",15,1,11,15,15,2,NA,NA,NA,NA,2,1,41,18,1,8
1993-03-01,"MID","French Open 1993",12876,"WD","Quarter final","5020426, 5033101","5047936, 5055359","15-5 / 15-8","15-May"," 15-8","","","",15,5,15,8,NA,NA,NA,NA,NA,NA,2,0,30,13,1,6
1993-03-01,"MID","French Open 1993",12876,"WD","Quarter final","5036319, 5055320","5042042, 5046529","15-11 / 7-15 / 15-10","15-Nov"," 7-15 "," 15-10","","",15,11,7,15,15,10,NA,NA,NA,NA,2,1,37,36,1,6
1993-03-01,"STAR5","All England Open 1993",12398,"WD","Round 2","5000445, 5041477","5047936, 5055359","18-13 / 15-4","18-13 "," 15-4","","","",18,13,15,4,NA,NA,NA,NA,NA,NA,2,0,33,17,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"WD","Round 1","5050334, 5055570","5045349, 5052896","15-7 / 15-1","15-Jul"," 15-1","","","",15,7,15,1,NA,NA,NA,NA,NA,NA,2,0,30,8,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"WD","Round 1","5042042, 5046529","5053439, 5053941","9-15 / 15-1 / 15-10","Sep-15"," 15-1 "," 15-10","","",9,15,15,1,15,10,NA,NA,NA,NA,2,1,39,26,7,4
1993-06-01,"WC","World Championships 1993",10827,"WD","Semi final","5020426, 5033101","5015808, 5055740","15-7 / 6-15 / 15-11","15-Jul"," 6-15 "," 15-11","","",15,7,6,15,15,11,NA,NA,NA,NA,2,1,36,33,10,8
1993-06-01,"WC","World Championships 1993",10827,"WD","Quarter final","5042042, 5046529","5015724, 5047892","15-12 / 13-15 / 17-16","15-Dec"," 13-15 "," 17-16","","",15,12,13,15,17,16,NA,NA,NA,NA,2,1,45,43,10,6
1993-06-01,"WC","World Championships 1993",10827,"WD","Quarter final","5020426, 5033101","5055012, 5055017","15-4 / 14-18 / 15-11","15-Apr"," 14-18 "," 15-11","","",15,4,14,18,15,11,NA,NA,NA,NA,2,1,44,33,10,6
1993-06-01,"WC","World Championships 1993",10827,"WD","Quarter final","5015808, 5055740","5050334, 5055570","12-15 / 15-2 / 15-2","Dec-15"," 15-2 "," 15-2","","",12,15,15,2,15,2,NA,NA,NA,NA,2,1,42,19,10,6
1993-06-01,"WC","World Championships 1993",10827,"WD","Round 4","5046844, 5046994","5009463, 5023439","18-14 / 4-15 / 15-11","18-14 "," 4-15 "," 15-11","","",18,14,4,15,15,11,NA,NA,NA,NA,2,1,37,40,10,4
1993-06-01,"WC","World Championships 1993",10827,"WD","Round 4","5015808, 5055740","5047936, 5055359","2-15 / 15-10 / 15-6","Feb-15"," 15-10 "," 15-6","","",2,15,15,10,15,6,NA,NA,NA,NA,2,1,32,31,10,4
1993-06-01,"WC","World Championships 1993",10827,"WD","Round 4","5055012, 5055017","5000445, 5041477","15-6 / 9-15 / 15-5","15-Jun"," 9-15 "," 15-5","","",15,6,9,15,15,5,NA,NA,NA,NA,2,1,39,26,10,4
1993-06-01,"WC","World Championships 1993",10827,"WD","Round 4","5020426, 5033101","5053439, 5053941","15-10 / 15-11","15-Oct"," 15-11","","","",15,10,15,11,NA,NA,NA,NA,NA,NA,2,0,30,21,10,4
1993-06-01,"WC","World Championships 1993",10827,"WD","Round 3","5050334, 5055570","5036319, 5055320","15-9 / 15-7","15-Sep"," 15-7","","","",15,9,15,7,NA,NA,NA,NA,NA,NA,2,0,30,16,10,4
1993-07-01,"STAR5","Malaysia Open 1993",13984,"WD","Final","5000445, 5041477","5042042, 5046529","15-12 / 18-14","15-Dec"," 18-14","","","",15,12,18,14,NA,NA,NA,NA,NA,NA,2,0,33,26,7,10
1993-07-01,"STAR5","Indonesia Open 1993",11220,"WD","Final","5009463, 5023439","5047936, 5055359","17-16 / 15-12","17-16 "," 15-12","","","",17,16,15,12,NA,NA,NA,NA,NA,NA,2,0,32,28,7,10
1993-07-01,"STAR5","Indonesia Open 1993",11220,"WD","Quarter final","5047936, 5055359","5000445, 5041477","15-9 / 10-15 / 15-12","15-Sep"," 10-15 "," 15-12","","",15,9,10,15,15,12,NA,NA,NA,NA,2,1,40,36,7,6
1993-07-01,"STAR5","Indonesia Open 1993",11220,"WD","Quarter final","5009463, 5023439","5053439, 5053941","15-7 / 15-9","15-Jul"," 15-9","","","",15,7,15,9,NA,NA,NA,NA,NA,NA,2,0,30,16,7,6
1993-07-01,"STAR5","Indonesia Open 1993",11220,"WD","Round 1","5042042, 5046529","5049935, 5049974","15-6 / 15-10","15-Jun"," 15-10","","","",15,6,15,10,NA,NA,NA,NA,NA,NA,2,0,30,16,7,4
1993-09-01,"WCU","World Cup 1993",10198,"WD","Final","5000445, 5041477","5015808, 5055740","15-12 / 15-9","15-Dec"," 15-9","","","",15,12,15,9,NA,NA,NA,NA,NA,NA,2,0,30,21,9,10
1993-09-01,"WCU","World Cup 1993",10198,"WD","Semi final","5000445, 5041477","5009463, 5023439","15-10 / 15-3","15-Oct"," 15-3","","","",15,10,15,3,NA,NA,NA,NA,NA,NA,2,0,30,13,9,8
1993-09-01,"WCU","World Cup 1993",10198,"WD","Semi final","5015808, 5055740","5015724, 5047892","15-9 / 15-10","15-Sep"," 15-10","","","",15,9,15,10,NA,NA,NA,NA,NA,NA,2,0,30,19,9,8
1993-10-01,"STAR3","German Open 1993",12257,"WD","Final","5009463, 5023439","5020426, 5033101","15-3 / 15-10","15-Mar"," 15-10","","","",15,3,15,10,NA,NA,NA,NA,NA,NA,2,0,30,13,5,10
1993-10-01,"STAR3","German Open 1993",12257,"WD","Semi final","5009463, 5023439","5042042, 5046529","15-13 / 18-14","15-13 "," 18-14","","","",15,13,18,14,NA,NA,NA,NA,NA,NA,2,0,33,27,5,8
1993-10-01,"STAR3","German Open 1993",12257,"WD","Round 2","5042042, 5046529","5023684, 5045219","15-5 / 15-12","15-May"," 15-12","","","",15,5,15,12,NA,NA,NA,NA,NA,NA,2,0,30,17,5,4
1993-10-01,"STAR2","Denmark Open 1993",11301,"WD","Semi final","5042042, 5046529","5009463, 5023439","15-12 / 17-16","15-Dec"," 17-16","","","",15,12,17,16,NA,NA,NA,NA,NA,NA,2,0,32,28,4,8
1993-10-01,"STAR2","Denmark Open 1993",11301,"WD","Quarter final","5009463, 5023439","5020426, 5033101","15-8 / 15-1","15-Aug"," 15-1","","","",15,8,15,1,NA,NA,NA,NA,NA,NA,2,0,30,9,4,6
1993-10-01,"STAR2","Denmark Open 1993",11301,"WD","Round 1","5020426, 5033101","5045349, 5052896","15-3 / 15-11","15-Mar"," 15-11","","","",15,3,15,11,NA,NA,NA,NA,NA,NA,2,0,30,14,4,4
1993-11-01,"STAR4","Thailand Open 1993",10745,"WD","Round 2","5047936, 5055359","5049935, 5049974","15-5 / 15-9","15-May"," 15-9","","","",15,5,15,9,NA,NA,NA,NA,NA,NA,2,0,30,14,6,4
1993-11-01,"STAR4","China Open 1993",13514,"WD","Quarter final","5047936, 5055359","5045115, 5045116","17-14 / 15-11","17-14 "," 15-11","","","",17,14,15,11,NA,NA,NA,NA,NA,NA,2,0,32,25,6,6
1993-11-01,"STAR3","Hong Kong Open 1993",11272,"WD","Final","5020426, 5033101","5047936, 5055359","15-7 / 15-8","15-Jul"," 15-8","","","",15,7,15,8,NA,NA,NA,NA,NA,NA,2,0,30,15,5,10
1993-11-01,"STAR3","Hong Kong Open 1993",11272,"WD","Quarter final","5047936, 5055359","5049935, 5049974","15-10 / 15-9","15-Oct"," 15-9","","","",15,10,15,9,NA,NA,NA,NA,NA,NA,2,0,30,19,5,6
1993-11-01,"STAR3","Hong Kong Open 1993",11272,"WD","Quarter final","5020426, 5033101","5046842, 5046916","15-9 / 15-5","15-Sep"," 15-5","","","",15,9,15,5,NA,NA,NA,NA,NA,NA,2,0,30,14,5,6
1994-01-01,"STAR4","Chinese Taipei Open 1994",10557,"WD","Final","5009463, 5023439","5042042, 5046529","15-9 / 15-4","15-Sep"," 15-4","","","",15,9,15,4,NA,NA,NA,NA,NA,NA,2,0,30,13,6,10
1994-01-01,"STAR4","Chinese Taipei Open 1994",10557,"WD","Semi final","5009463, 5023439","5004998, 5055570","15-9 / 13-15 / 15-8","15-Sep"," 13-15 "," 15-8","","",15,9,13,15,15,8,NA,NA,NA,NA,2,1,43,32,6,8
1994-01-01,"STAR4","Chinese Taipei Open 1994",10557,"WD","Semi final","5042042, 5046529","5000445, 5041477","17-16 / 15-9","17-16 "," 15-9","","","",17,16,15,9,NA,NA,NA,NA,NA,NA,2,0,32,25,6,8
1994-01-01,"STAR4","Chinese Taipei Open 1994",10557,"WD","Quarter final","5009463, 5023439","5055012, 5055017","15-7 / 15-7","15-Jul"," 15-7","","","",15,7,15,7,NA,NA,NA,NA,NA,NA,2,0,30,14,6,6
1994-01-01,"STAR4","Chinese Taipei Open 1994",10557,"WD","Quarter final","5004998, 5055570","5053439, 5053941","15-11 / 15-11","15-Nov"," 15-11","","","",15,11,15,11,NA,NA,NA,NA,NA,NA,2,0,30,22,6,6
1994-01-01,"STAR5","Japan Open 1994",13212,"WD","Final","5015808, 5055740","5009463, 5023439","15-11 / 15-11","15-Nov"," 15-11","","","",15,11,15,11,NA,NA,NA,NA,NA,NA,2,0,30,22,7,10
1994-01-01,"STAR5","Japan Open 1994",13212,"WD","Semi final","5009463, 5023439","5042042, 5046529","6-15 / 15-7 / 15-9","Jun-15"," 15-7 "," 15-9","","",6,15,15,7,15,9,NA,NA,NA,NA,2,1,36,31,7,8
1994-01-01,"STAR5","Japan Open 1994",13212,"WD","Semi final","5015808, 5055740","5047936, 5055359","15-10 / 15-4","15-Oct"," 15-4","","","",15,10,15,4,NA,NA,NA,NA,NA,NA,2,0,30,14,7,8
1994-01-01,"STAR5","Japan Open 1994",13212,"WD","Quarter final","5047936, 5055359","5000445, 5041477","15-7 / 10-15 / 15-6","15-Jul"," 10-15 "," 15-6","","",15,7,10,15,15,6,NA,NA,NA,NA,2,1,40,28,7,6
1994-01-01,"STAR5","Japan Open 1994",13212,"WD","Quarter final","5009463, 5023439","5020426, 5033101","15-7 / 15-8","15-Jul"," 15-8","","","",15,7,15,8,NA,NA,NA,NA,NA,NA,2,0,30,15,7,6
1994-01-01,"STAR5","Japan Open 1994",13212,"WD","Round 3","5000445, 5041477","5055012, 5055017","15-9 / 15-13","15-Sep"," 15-13","","","",15,9,15,13,NA,NA,NA,NA,NA,NA,2,0,30,22,7,4
1994-01-01,"STAR5","Korea Open 1994",12282,"WD","Final","5015808, 5055740","5020426, 5033101","15-8 / 15-12","15-Aug"," 15-12","","","",15,8,15,12,NA,NA,NA,NA,NA,NA,2,0,30,20,7,10
1994-01-01,"STAR5","Korea Open 1994",12282,"WD","Quarter final","5020426, 5033101","5042042, 5046529","18-16 / 15-12","18-16 "," 15-12","","","",18,16,15,12,NA,NA,NA,NA,NA,NA,2,0,33,28,7,6
1994-01-01,"STAR5","Korea Open 1994",12282,"WD","Quarter final","5015808, 5055740","5053439, 5053941","15-12 / 15-7","15-Dec"," 15-7","","","",15,12,15,7,NA,NA,NA,NA,NA,NA,2,0,30,19,7,6
1994-01-01,"STAR5","Korea Open 1994",12282,"WD","Round 3","5015808, 5055740","5055012, 5055017","15-6 / 15-5","15-Jun"," 15-5","","","",15,6,15,5,NA,NA,NA,NA,NA,NA,2,0,30,11,7,4
1994-03-01,"STAR3","Swiss Open 1994",11287,"WD","Final","5042042, 5046529","5055012, 5055017","15-6 / 3-15 / 15-4","15-Jun"," 3-15 "," 15-4","","",15,6,3,15,15,4,NA,NA,NA,NA,2,1,33,25,5,10
1994-03-01,"STAR5","All England Open 1994",13450,"WD","Semi final","5015808, 5055740","5004998, 5055570","15-5 / 9-15 / 18-17","15-May"," 9-15 "," 18-17","","",15,5,9,15,18,17,NA,NA,NA,NA,2,1,42,37,7,8
1994-03-01,"STAR5","All England Open 1994",13450,"WD","Quarter final","5004998, 5055570","5000445, 5041477","15-9 / 3-15 / 15-11","15-Sep"," 3-15 "," 15-11","","",15,9,3,15,15,11,NA,NA,NA,NA,2,1,33,35,7,6
1994-03-01,"STAR5","All England Open 1994",13450,"WD","Quarter final","5015808, 5055740","5047936, 5055359","15-7 / 15-8","15-Jul"," 15-8","","","",15,7,15,8,NA,NA,NA,NA,NA,NA,2,0,30,15,7,6
1994-03-01,"STAR5","All England Open 1994",13450,"WD","Round 2","5015808, 5055740","5045115, 5045116","7-15 / 15-12 / 15-9","Jul-15"," 15-12 "," 15-9","","",7,15,15,12,15,9,NA,NA,NA,NA,2,1,37,36,7,4
1994-03-01,"STAR5","All England Open 1994",13450,"WD","Round 2","5004998, 5055570","5055012, 5055017","15-3 / 15-1","15-Mar"," 15-1","","","",15,3,15,1,NA,NA,NA,NA,NA,NA,2,0,30,4,7,4
1994-03-01,"STAR5","All England Open 1994",13450,"WD","Round 1","5045115, 5045116","5053439, 5053941","15-8 / 15-10","15-Aug"," 15-10","","","",15,8,15,10,NA,NA,NA,NA,NA,NA,2,0,30,18,7,4
1994-03-01,"STAR5","All England Open 1994",13450,"WD","Round 1","5015808, 5055740","5045349, 5052896","15-12 / 15-6","15-Dec"," 15-6","","","",15,12,15,6,NA,NA,NA,NA,NA,NA,2,0,30,18,7,4
1994-03-01,"STAR5","All England Open 1994",13450,"WD","Round 1","5047936, 5055359","5048584, 5048586","16-6 / 15-7","16-Jun"," 15-7","","","",16,6,15,7,NA,NA,NA,NA,NA,NA,2,0,31,13,7,4
1994-03-01,"MID","French Open 1994",13645,"WD","Semi final","5045349, 5052896","5023684, 5045219","15-7 / 15-8","15-Jul"," 15-8","","","",15,7,15,8,NA,NA,NA,NA,NA,NA,2,0,30,15,1,8
1994-04-01,"AC","Asia Championships 1994",13376,"WD","Final","5045115, 5045116","5020426, 5033101","15-11 / 18-14","15-Nov"," 18-14","","","",15,11,18,14,NA,NA,NA,NA,NA,NA,2,0,33,25,8,10
1994-04-01,"AC","Asia Championships 1994",13376,"WD","Semi final","5020426, 5033101","5045288, 5048206","15-3 / 15-9","15-Mar"," 15-9","","","",15,3,15,9,NA,NA,NA,NA,NA,NA,2,0,30,12,8,8
1994-04-01,"AC","Asia Championships 1994",13376,"WD","Quarter final","5045115, 5045116","5054368, 5054421","15-2 / 15-10","15-Feb"," 15-10","","","",15,2,15,10,NA,NA,NA,NA,NA,NA,2,0,30,12,8,6
1994-04-01,"AC","Asia Championships 1994",13376,"WD","Round 2","5054368, 5054421","5046842, 5046916","15-6 / 18-16","15-Jun"," 18-16","","","",15,6,18,16,NA,NA,NA,NA,NA,NA,2,0,33,22,8,4
1994-04-01,"EC","European Championships 1994",11575,"WD","Final","5000445, 5041477","5042042, 5046529","17-14 / 15-12","17-14 "," 15-12","","","",17,14,15,12,NA,NA,NA,NA,NA,NA,2,0,32,26,8,10
1994-04-01,"EC","European Championships 1994",11575,"WD","Semi final","5000445, 5041477","5004998, 5055570","15-11 / 12-15 / 18-14","15-Nov"," 12-15 "," 18-14","","",15,11,12,15,18,14,NA,NA,NA,NA,2,1,45,40,8,8
1994-04-01,"EC","European Championships 1994",11575,"WD","Quarter final","5004998, 5055570","5055012, 5055017","11-15 / 15-11 / 15-5","Nov-15"," 15-11 "," 15-5","","",11,15,15,11,15,5,NA,NA,NA,NA,2,1,41,31,8,6
1994-04-01,"EC","European Championships 1994",11575,"WD","Quarter final","5000445, 5041477","5023684, 5045219","15-10 / 15-10","15-Oct"," 15-10","","","",15,10,15,10,NA,NA,NA,NA,NA,NA,2,0,30,20,8,6
1994-07-01,"STAR5","Malaysia Open 1994",12553,"WD","Final","5045115, 5045116","5047936, 5055359","15-5 / 15-11","15-May"," 15-11","","","",15,5,15,11,NA,NA,NA,NA,NA,NA,2,0,30,16,7,10
