"Year","Level","Tournament_Name","Tournament_ID","Type","Round","Winner","Loser","Score","Match1","Match2","Match3","Match4","Match5","Match1W","Match1L","Match2W","Match2L","Match3W","Match3L","Match4W","Match4L","Match5W","Match5L","Winner_Match_Won","Loser_Match_Won","Win_points_total","Lose_points_total","level_weight","round_weight"
"Jan-92","STAR4","Chinese Taipei Open 1992",10700,"WS","Final","5023608","5000445","11-6 / 8-12 / 11-9","11-Jun"," 8-12 "," 11-9","","",11,6,8,12,11,9,,,,,2,1,30,27,6,10
"Jan-92","STAR4","Chinese Taipei Open 1992",10700,"WS","Quarter final","5000445","5053665","2-11 / 11-5 / 12-9","2-Nov"," 11-5 "," 12-9","","",2,11,11,5,12,9,,,,,2,1,25,25,6,6
"Jan-92","STAR4","Chinese Taipei Open 1992",10700,"WS","Round 3","5023608","5054421","11-4 / 11-0","11-Apr"," 11-0","","","",11,4,11,0,,,,,,,2,0,22,4,6,4
"Jan-92","STAR4","Chinese Taipei Open 1992",10700,"WS","Round 2","5000445","5016247","11-4 / 11-8","11-Apr"," 11-8","","","",11,4,11,8,,,,,,,2,0,22,12,6,4
"Jan-92","STAR4","Chinese Taipei Open 1992",10700,"WS","Round 1","5046986","5047026","11-1 / 5-11 / 11-6","11-Jan"," 5-11 "," 11-6","","",11,1,5,11,11,6,,,,,2,1,27,18,6,4
"Jan-92","STAR4","Japan Open 1992",10426,"WS","Final","5041088","5049931","11-2 / 11-0","11-Feb"," 11-0","","","",11,2,11,0,,,,,,,2,0,22,2,6,10
"Jan-92","STAR4","Japan Open 1992",10426,"WS","Quarter final","5049931","5050710","6-11 / 11-7 / 11-8","6-Nov"," 11-7 "," 11-8","","",6,11,11,7,11,8,,,,,2,1,28,26,6,6
"Jan-92","STAR4","Japan Open 1992",10426,"WS","Quarter final","5041088","5041477","11-8 / 11-1","11-Aug"," 11-1","","","",11,8,11,1,,,,,,,2,0,22,9,6,6
"Jan-92","STAR4","Japan Open 1992",10426,"WS","Round 2","5041088","5050080","11-7 / 11-8","11-Jul"," 11-8","","","",11,7,11,8,,,,,,,2,0,22,15,6,4
"Jan-92","STAR4","Japan Open 1992",10426,"WS","Round 2","5046844","5049247","11-4 / 3-11 / 11-9","11-Apr"," 3-11 "," 11-9","","",11,4,3,11,11,9,,,,,2,1,25,24,6,4
"Jan-92","STAR4","Japan Open 1992",10426,"WS","Round 1","5049931","5047026","11-2 / 11-5","11-Feb"," 11-5","","","",11,2,11,5,,,,,,,2,0,22,7,6,4
"Jan-92","STAR4","Japan Open 1992",10426,"WS","Round 1","5049247","5054421","11-6 / 11-3","11-Jun"," 11-3","","","",11,6,11,3,,,,,,,2,0,22,9,6,4
"Jan-92","STAR4","Japan Open 1992",10426,"WS","Qual Quarter final","5047026","5046890","6-11 / 12-10 / 12-11","6-Nov"," 12-10 "," 12-11","","",6,11,12,10,12,11,,,,,2,1,30,32,6,2
"Jan-92","STAR4","Korea Open 1992",10073,"WS","Quarter final","5050710","5050661","11-7 / 11-3","11-Jul"," 11-3","","","",11,7,11,3,,,,,,,2,0,22,10,6,6
"Jan-92","STAR4","Korea Open 1992",10073,"WS","Round 3","5050710","5047026","11-5 / 11-0","11-May"," 11-0","","","",11,5,11,0,,,,,,,2,0,22,5,6,4
"Jan-92","STAR4","Korea Open 1992",10073,"WS","Round 3","5055350","5046986","11-5 / 11-4","11-May"," 11-4","","","",11,5,11,4,,,,,,,2,0,22,9,6,4
"Jan-92","STAR4","Korea Open 1992",10073,"WS","Round 2","5050710","5016247","11-0 / 11-3","11-0 "," 11-3","","","",11,0,11,3,,,,,,,2,0,22,3,6,4
"Mar-92","STAR5","All England Open 1992",13659,"WS","Round 3","5049931","5041088","5-11 / 11-5 / 11-5","5-Nov"," 11-5 "," 11-5","","",5,11,11,5,11,5,,,,,2,1,27,21,7,4
"Mar-92","STAR5","All England Open 1992",13659,"WS","Round 2","5046986","5050426","11-2 / 11-8","11-Feb"," 11-8","","","",11,2,11,8,,,,,,,2,0,22,10,7,4
"Aug-92","OG","Olympic Games 1992",10786,"WS","Final","5041088","5050710","5-11 / 11-5 / 11-3","5-Nov"," 11-5 "," 11-3","","",5,11,11,5,11,3,,,,,2,1,27,19,10,10
"Aug-92","OG","Olympic Games 1992",10786,"WS","Quarter final","5041088","5053665","11-6 / 11-1","11-Jun"," 11-1","","","",11,6,11,1,,,,,,,2,0,22,7,10,6
"Aug-92","OG","Olympic Games 1992",10786,"WS","Round 3","5050710","5055350","12-10 / 11-1","12-Oct"," 11-1","","","",12,10,11,1,,,,,,,2,0,23,11,10,4
"Aug-92","OG","Olympic Games 1992",10786,"WS","Round 3","5053665","5046780","5-11 / 11-6 / 12-10","5-Nov"," 11-6 "," 12-10","","",5,11,11,6,12,10,,,,,2,1,28,27,10,4
"Aug-92","OG","Olympic Games 1992",10786,"WS","Round 2","5055350","5016247","11-5 / 11-4","11-May"," 11-4","","","",11,5,11,4,,,,,,,2,0,22,9,10,4
"Aug-92","OG","Olympic Games 1992",10786,"WS","Round 2","5053665","5000445","8-11 / 12-9 / 11-4","8-Nov"," 12-9 "," 11-4","","",8,11,12,9,11,4,,,,,2,1,31,24,10,4
"Aug-92","OG","Olympic Games 1992",10786,"WS","Round 2","5046780","5054683","11-0 / 11-3","11-0 "," 11-3","","","",11,0,11,3,,,,,,,2,0,22,3,10,4
"Aug-92","OG","Olympic Games 1992",10786,"WS","Round 2","5050710","5046844","11-7 / 11-3","11-Jul"," 11-3","","","",11,7,11,3,,,,,,,2,0,22,10,10,4
"Sep-92","STAR5","Malaysia Open 1992",12485,"WS","Quarter final","5009549","5000445","1-11 / 11-1 / 12-10","1-Nov"," 11-1 "," 12-10","","",1,11,11,1,12,10,,,,,2,1,24,22,7,6
"Sep-92","STAR5","Malaysia Open 1992",12485,"WS","Round 3","5000445","5050661","12-10 / 12-9","12-Oct"," 12-9","","","",12,10,12,9,,,,,,,2,0,24,19,7,4
"Sep-92","STAR5","Malaysia Open 1992",12485,"WS","Round 3","5041477","5048070","11-8 / 12-10","11-Aug"," 12-10","","","",11,8,12,10,,,,,,,2,0,23,18,7,4
"Sep-92","STAR5","Malaysia Open 1992",12485,"WS","Round 3","5053665","5045314","5-11 / 11-5 / 11-5","5-Nov"," 11-5 "," 11-5","","",5,11,11,5,11,5,,,,,2,1,27,21,7,4
"Sep-92","STAR5","Malaysia Open 1992",12485,"WS","Round 3","5009549","5049931","8-11 / 11-3 / 12-11","8-Nov"," 11-3 "," 12-11","","",8,11,11,3,12,11,,,,,2,1,31,25,7,4
"Sep-92","STAR5","Malaysia Open 1992",12485,"WS","Round 2","5050661","5039700","6-11 / 11-8 / 11-1","6-Nov"," 11-8 "," 11-1","","",6,11,11,8,11,1,,,,,2,1,28,20,7,4
"Sep-92","STAR5","Indonesia Open 1992",12084,"WS","Semi final","5049931","5041477","11-8 / 11-3","11-Aug"," 11-3","","","",11,8,11,3,,,,,,,2,0,22,11,7,8
"Sep-92","STAR5","Indonesia Open 1992",12084,"WS","Quarter final","5041477","5047943","5-11 / 11-5 / 11-7","5-Nov"," 11-5 "," 11-7","","",5,11,11,5,11,7,,,,,2,1,27,23,7,6
"Sep-92","STAR5","Indonesia Open 1992",12084,"WS","Round 3","5041477","5038179","11-6 / 11-9","11-Jun"," 11-9","","","",11,6,11,9,,,,,,,2,0,22,15,7,4
"Sep-92","STAR5","Indonesia Open 1992",12084,"WS","Round 3","5000445","5046141","11-7 / 11-2","11-Jul"," 11-2","","","",11,7,11,2,,,,,,,2,0,22,9,7,4
"Sep-92","STAR5","Indonesia Open 1992",12084,"WS","Round 2","5049931","5050661","11-5 / 11-0","11-May"," 11-0","","","",11,5,11,0,,,,,,,2,0,22,5,7,4
"Sep-92","STAR5","Indonesia Open 1992",12084,"WS","Round 2","5000445","5049633","11-8 / 11-7","11-Aug"," 11-7","","","",11,8,11,7,,,,,,,2,0,22,15,7,4
"Sep-92","STAR5","Indonesia Open 1992",12084,"WS","Round 2","5041477","5039700","11-6 / 11-7","11-Jun"," 11-7","","","",11,6,11,7,,,,,,,2,0,22,13,7,4
"Sep-92","STAR5","Indonesia Open 1992",12084,"WS","Round 1","5039700","5054421","12-10 / 12-11","12-Oct"," 12-11","","","",12,10,12,11,,,,,,,2,0,24,21,7,4
"Sep-92","STAR5","Indonesia Open 1992",12084,"WS","Round 1","5047943","5046890","11-8 / 11-1","11-Aug"," 11-1","","","",11,8,11,1,,,,,,,2,0,22,9,7,4
"Sep-92","STAR5","Indonesia Open 1992",12084,"WS","Round 1","5038179","5016247","5-11 / 11-5 / 11-2","5-Nov"," 11-5 "," 11-2","","",5,11,11,5,11,2,,,,,2,1,27,18,7,4
"Sep-92","STAR5","Indonesia Open 1992",12084,"WS","Round 1","5009549","5046844","11-5 / 11-2","11-May"," 11-2","","","",11,5,11,2,,,,,,,2,0,22,7,7,4
"Sep-92","STAR4","Singapore Open 1992",11125,"WS","Final","5049931","5045314","8-11 / 11-2 / 11-3","8-Nov"," 11-2 "," 11-3","","",8,11,11,2,11,3,,,,,2,1,30,16,6,10
"Sep-92","STAR4","Singapore Open 1992",11125,"WS","Semi final","5049931","5022317","11-3 / 11-8","11-Mar"," 11-8","","","",11,3,11,8,,,,,,,2,0,22,11,6,8
"Sep-92","STAR4","Singapore Open 1992",11125,"WS","Semi final","5045314","5016247","11-8 / 11-3","11-Aug"," 11-3","","","",11,8,11,3,,,,,,,2,0,22,11,6,8
"Sep-92","STAR4","Singapore Open 1992",11125,"WS","Quarter final","5022317","5046890","11-1 / 7-11 / 11-5","11-Jan"," 7-11 "," 11-5","","",11,1,7,11,11,5,,,,,2,1,29,17,6,6
"Sep-92","STAR4","Singapore Open 1992",11125,"WS","Quarter final","5045314","5038179","11-4 / 7-11 / 11-5","11-Apr"," 7-11 "," 11-5","","",11,4,7,11,11,5,,,,,2,1,29,20,6,6
"Sep-92","STAR4","Singapore Open 1992",11125,"WS","Quarter final","5016247","5050661","11-6 / 9-11 / 12-10","11-Jun"," 9-11 "," 12-10","","",11,6,9,11,12,10,,,,,2,1,32,27,6,6
"Sep-92","STAR4","Singapore Open 1992",11125,"WS","Round 2","5050661","5048070","12-9 / 11-9","12-Sep"," 11-9","","","",12,9,11,9,,,,,,,2,0,23,18,6,4
"Sep-92","STAR4","Singapore Open 1992",11125,"WS","Round 2","5022317","5039700","11-5 / 12-10","11-May"," 12-10","","","",11,5,12,10,,,,,,,2,0,23,15,6,4
"Sep-92","STAR4","Singapore Open 1992",11125,"WS","Round 1","5039700","5046844","8-11 / 11-8 / 12-11","8-Nov"," 11-8 "," 12-11","","",8,11,11,8,12,11,,,,,2,1,31,30,6,4
"Sep-92","STAR4","Singapore Open 1992",11125,"WS","Round 1","5050661","5047943","11-7 / 11-6","11-Jul"," 11-6","","","",11,7,11,6,,,,,,,2,0,22,13,6,4
"Sep-92","STAR4","Singapore Open 1992",11125,"WS","Round 1","5038179","5039551","11-1 / 11-4","11-Jan"," 11-4","","","",11,1,11,4,,,,,,,2,0,22,5,6,4
"Oct-92","STAR3","German Open 1992",13052,"WS","Semi final","5041088","5041477","11-6 / 11-3","11-Jun"," 11-3","","","",11,6,11,3,,,,,,,2,0,22,9,5,8
"Oct-92","STAR3","German Open 1992",13052,"WS","Quarter final","5041477","5049247","11-2 / 11-4","11-Feb"," 11-4","","","",11,2,11,4,,,,,,,2,0,22,6,5,6
"Oct-92","STAR3","German Open 1992",13052,"WS","Quarter final","5000445","5038179","12-10 / 11-2","12-Oct"," 11-2","","","",12,10,11,2,,,,,,,2,0,23,12,5,6
"Oct-92","STAR3","German Open 1992",13052,"WS","Quarter final","5041088","5050080","11-5 / 8-11 / 11-8","11-May"," 8-11 "," 11-8","","",11,5,8,11,11,8,,,,,2,1,30,24,5,6
"Oct-92","STAR3","German Open 1992",13052,"WS","Round 2","5046780","5046986","11-3 / 11-5","11-Mar"," 11-5","","","",11,3,11,5,,,,,,,2,0,22,8,5,4
"Oct-92","STAR3","German Open 1992",13052,"WS","Round 2","5049247","5049788","11-4 / 11-2","11-Apr"," 11-2","","","",11,4,11,2,,,,,,,2,0,22,6,5,4
"Oct-92","STAR3","German Open 1992",13052,"WS","Round 1","5049788","5023608","11-9 / 6-11 / 12-11","11-Sep"," 6-11 "," 12-11","","",11,9,6,11,12,11,,,,,2,1,29,31,5,4
"Oct-92","STAR3","German Open 1992",13052,"WS","Round 1","5049247","5047687","11-4 / 11-3","11-Apr"," 11-3","","","",11,4,11,3,,,,,,,2,0,22,7,5,4
"Oct-92","STAR2","Denmark Open 1992",13352,"WS","Final","5041088","5041477","11-3 / 11-3","11-Mar"," 11-3","","","",11,3,11,3,,,,,,,2,0,22,6,4,10
"Oct-92","STAR2","Denmark Open 1992",13352,"WS","Semi final","5041477","5046780","5-11 / 11-8 / 11-3","5-Nov"," 11-8 "," 11-3","","",5,11,11,8,11,3,,,,,2,1,27,22,4,8
"Oct-92","STAR2","Denmark Open 1992",13352,"WS","Semi final","5041088","5050080","11-5 / 11-8","11-May"," 11-8","","","",11,5,11,8,,,,,,,2,0,22,13,4,8
"Oct-92","STAR2","Denmark Open 1992",13352,"WS","Quarter final","5050080","5000445","11-5 / 11-4","11-May"," 11-4","","","",11,5,11,4,,,,,,,2,0,22,9,4,6
"Oct-92","STAR2","Denmark Open 1992",13352,"WS","Quarter final","5046780","5038179","11-1 / 11-6","11-Jan"," 11-6","","","",11,1,11,6,,,,,,,2,0,22,7,4,6
"Oct-92","STAR2","Denmark Open 1992",13352,"WS","Quarter final","5041477","5046452","11-8 / 11-5","11-Aug"," 11-5","","","",11,8,11,5,,,,,,,2,0,22,13,4,6
"Oct-92","STAR2","Denmark Open 1992",13352,"WS","Round 2","5046452","5046986","11-4 / 11-8","11-Apr"," 11-8","","","",11,4,11,8,,,,,,,2,0,22,12,4,4
"Oct-92","STAR2","Denmark Open 1992",13352,"WS","Round 2","5038179","5049247","11-4 / 11-6","11-Apr"," 11-6","","","",11,4,11,6,,,,,,,2,0,22,10,4,4
"Oct-92","STAR2","Denmark Open 1992",13352,"WS","Round 1","5041088","5045369","11-6 / 11-5","11-Jun"," 11-5","","","",11,6,11,5,,,,,,,2,0,22,11,4,4
"Oct-92","STAR2","Denmark Open 1992",13352,"WS","Round 1","5038179","5047687","11-3 / 11-4","11-Mar"," 11-4","","","",11,3,11,4,,,,,,,2,0,22,7,4,4
"Oct-92","STAR2","Denmark Open 1992",13352,"WS","Round 1","5046452","5048626","11-3 / 11-8","11-Mar"," 11-8","","","",11,3,11,8,,,,,,,2,0,22,11,4,4
"Nov-92","STAR4","China Open 1992",13382,"WS","Quarter final","5045114","5048070","12-10 / 11-6","12-Oct"," 11-6","","","",12,10,11,6,,,,,,,2,0,23,16,6,6
"Nov-92","STAR4","China Open 1992",13382,"WS","Round 3","5045114","5022317","11-2 / 11-7","11-Feb"," 11-7","","","",11,2,11,7,,,,,,,2,0,22,9,6,4
"Nov-92","STAR4","China Open 1992",13382,"WS","Round 3","5048070","5039717","11-6 / 11-6","11-Jun"," 11-6","","","",11,6,11,6,,,,,,,2,0,22,12,6,4
"Nov-92","STAR4","China Open 1992",13382,"WS","Round 3","5049931","5036900","11-3 / 11-5","11-Mar"," 11-5","","","",11,3,11,5,,,,,,,2,0,22,8,6,4
"Nov-92","STAR4","China Open 1992",13382,"WS","Round 2","5036900","5036326","11-6 / 11-10","11-Jun"," 11-10","","","",11,6,11,10,,,,,,,2,0,22,16,6,4
"Nov-92","STAR4","China Open 1992",13382,"WS","Round 1","5045114","5050661","12-10 / 11-4","12-Oct"," 11-4","","","",12,10,11,4,,,,,,,2,0,23,14,6,4
"Nov-92","STAR3","Hong Kong Open 1992",10318,"WS","Final","5050710","5041088","5-11 / 11-6 / 11-7","5-Nov"," 11-6 "," 11-7","","",5,11,11,6,11,7,,,,,2,1,27,24,5,10
"Nov-92","STAR3","Hong Kong Open 1992",10318,"WS","Semi final","5041088","5041477","0-11 / 11-8 / 11-2","0-11 "," 11-8 "," 11-2","","",0,11,11,8,11,2,,,,,2,1,22,21,5,8
"Nov-92","STAR3","Hong Kong Open 1992",10318,"WS","Semi final","5050710","5023608","12-10 / 11-6","12-Oct"," 11-6","","","",12,10,11,6,,,,,,,2,0,23,16,5,8
"Nov-92","STAR3","Hong Kong Open 1992",10318,"WS","Quarter final","5050710","5048070","11-2 / 11-12 / 11-3","11-Feb"," 11-12 "," 11-3","","",11,2,11,12,11,3,,,,,2,1,33,17,5,6
"Nov-92","STAR3","Hong Kong Open 1992",10318,"WS","Quarter final","5023608","5016247","11-7 / 7-11 / 11-8","11-Jul"," 7-11 "," 11-8","","",11,7,7,11,11,8,,,,,2,1,29,26,5,6
"Nov-92","STAR3","Hong Kong Open 1992",10318,"WS","Quarter final","5041088","5054421","12-9 / 11-2","12-Sep"," 11-2","","","",12,9,11,2,,,,,,,2,0,23,11,5,6
"Nov-92","STAR3","Hong Kong Open 1992",10318,"WS","Round 2","5041477","5053567","11-5 / 11-4","11-May"," 11-4","","","",11,5,11,4,,,,,,,2,0,22,9,5,4
"Nov-92","STAR3","Hong Kong Open 1992",10318,"WS","Round 1","5050661","5022317","11-7 / 11-7","11-Jul"," 11-7","","","",11,7,11,7,,,,,,,2,0,22,14,5,4
"Nov-92","STAR4","Thailand Open 1992",14007,"WS","Final","5041088","5050710","11-7 / 11-4","11-Jul"," 11-4","","","",11,7,11,4,,,,,,,2,0,22,11,6,10
"Nov-92","STAR4","Thailand Open 1992",14007,"WS","Semi final","5050710","5048070","11-1 / 11-5","11-Jan"," 11-5","","","",11,1,11,5,,,,,,,2,0,22,6,6,8
"Nov-92","STAR4","Thailand Open 1992",14007,"WS","Semi final","5041088","5053665","11-7 / 11-1","11-Jul"," 11-1","","","",11,7,11,1,,,,,,,2,0,22,8,6,8
"Nov-92","STAR4","Thailand Open 1992",14007,"WS","Quarter final","5041088","5053567","11-8 / 11-1","11-Aug"," 11-1","","","",11,8,11,1,,,,,,,2,0,22,9,6,6
"Nov-92","STAR4","Thailand Open 1992",14007,"WS","Quarter final","5053665","5016247","11-0 / 11-8","11-0 "," 11-8","","","",11,0,11,8,,,,,,,2,0,22,8,6,6
"Nov-92","STAR4","Thailand Open 1992",14007,"WS","Quarter final","5050710","5023608","11-2 / 11-4","11-Feb"," 11-4","","","",11,2,11,4,,,,,,,2,0,22,6,6,6
"Dec-92","GPF","World Grand Prix Final 1992",12770,"WS","Semi final","5041088","5023608","11-9 / 11-1","11-Sep"," 11-1","","","",11,9,11,1,,,,,,,2,0,22,10,9,8
"Jan-93","STAR4","Chinese Taipei Open 1993",12614,"WS","Final","5041477","5023608","11-6 / 9-12 / 11-5","11-Jun"," 9-12 "," 11-5","","",11,6,9,12,11,5,,,,,2,1,31,23,6,10
"Jan-93","STAR4","Chinese Taipei Open 1993",12614,"WS","Semi final","5023608","5050080","7-11 / 11-1 / 11-6","7-Nov"," 11-1 "," 11-6","","",7,11,11,1,11,6,,,,,2,1,29,18,6,8
"Jan-93","STAR4","Chinese Taipei Open 1993",12614,"WS","Semi final","5041477","5046780","12-11 / 11-4","12-Nov"," 11-4","","","",12,11,11,4,,,,,,,2,0,23,15,6,8
"Jan-93","STAR4","Chinese Taipei Open 1993",12614,"WS","Quarter final","5041477","5053665","11-3 / 11-5","11-Mar"," 11-5","","","",11,3,11,5,,,,,,,2,0,22,8,6,6
"Jan-93","STAR4","Chinese Taipei Open 1993",12614,"WS","Quarter final","5050080","5000445","11-4 / 6-11 / 11-7","11-Apr"," 6-11 "," 11-7","","",11,4,6,11,11,7,,,,,2,1,28,22,6,6
"Jan-93","STAR4","Chinese Taipei Open 1993",12614,"WS","Quarter final","5023608","5055350","11-4 / 11-5","11-Apr"," 11-5","","","",11,4,11,5,,,,,,,2,0,22,9,6,6
"Jan-93","STAR4","Chinese Taipei Open 1993",12614,"WS","Round 3","5053665","5046986","7-11 / 11-7 / 11-4","7-Nov"," 11-7 "," 11-4","","",7,11,11,7,11,4,,,,,2,1,29,22,6,4
"Jan-93","STAR4","Chinese Taipei Open 1993",12614,"WS","Round 3","5055350","5054421","11-9 / 11-8","11-Sep"," 11-8","","","",11,9,11,8,,,,,,,2,0,22,17,6,4
"Jan-93","STAR4","Chinese Taipei Open 1993",12614,"WS","Round 2","5041477","5044649","11-3 / 11-6","11-Mar"," 11-6","","","",11,3,11,6,,,,,,,2,0,22,9,6,4
"Jan-93","STAR4","Japan Open 1993",10395,"WS","Final","5049931","5050710","11-6 / 11-5","11-Jun"," 11-5","","","",11,6,11,5,,,,,,,2,0,22,11,6,10
"Jan-93","STAR4","Japan Open 1993",10395,"WS","Quarter final","5049931","5041088","7-11 / 12-9 / 11-2","7-Nov"," 12-9 "," 11-2","","",7,11,12,9,11,2,,,,,2,1,30,22,6,6
"Jan-93","STAR4","Japan Open 1993",10395,"WS","Round 3","5049931","5000445","11-1 / 11-8","11-Jan"," 11-8","","","",11,1,11,8,,,,,,,2,0,22,9,6,4
"Jan-93","STAR4","Japan Open 1993",10395,"WS","Round 3","5050710","5045114","11-5 / 11-4","11-May"," 11-4","","","",11,5,11,4,,,,,,,2,0,22,9,6,4
"Jan-93","STAR4","Japan Open 1993",10395,"WS","Round 2","5055350","5046756","11-6 / 11-2","11-Jun"," 11-2","","","",11,6,11,2,,,,,,,2,0,22,8,6,4
"Jan-93","STAR4","Japan Open 1993",10395,"WS","Round 2","5047026","5016247","9-11 / 11-1 / 11-6","9-Nov"," 11-1 "," 11-6","","",9,11,11,1,11,6,,,,,2,1,31,18,6,4
"Jan-93","STAR4","Japan Open 1993",10395,"WS","Round 1","5047026","5048503","11-12 / 12-11 / 11-3","11-Dec"," 12-11 "," 11-3","","",11,12,12,11,11,3,,,,,2,1,34,26,6,4
"Jan-93","STAR4","Japan Open 1993",10395,"WS","Round 1","5016247","5046780","11-3 / 11-3","11-Mar"," 11-3","","","",11,3,11,3,,,,,,,2,0,22,6,6,4
"Jan-93","STAR4","Korea Open 1993",12867,"WS","Final","5050710","5041088","12-9 / 11-5","12-Sep"," 11-5","","","",12,9,11,5,,,,,,,2,0,23,14,6,10
"Jan-93","STAR4","Korea Open 1993",12867,"WS","Semi final","5041088","5038179","11-6 / 11-7","11-Jun"," 11-7","","","",11,6,11,7,,,,,,,2,0,22,13,6,8
"Jan-93","STAR4","Korea Open 1993",12867,"WS","Quarter final","5041088","5049931","11-6 / 11-6","11-Jun"," 11-6","","","",11,6,11,6,,,,,,,2,0,22,12,6,6
"Jan-93","STAR4","Korea Open 1993",12867,"WS","Quarter final","5038179","5041477","11-2 / 11-3","11-Feb"," 11-3","","","",11,2,11,3,,,,,,,2,0,22,5,6,6
"Jan-93","STAR4","Korea Open 1993",12867,"WS","Round 3","5049931","5050661","11-3 / 11-5","11-Mar"," 11-5","","","",11,3,11,5,,,,,,,2,0,22,8,6,4
"Jan-93","STAR4","Korea Open 1993",12867,"WS","Round 3","5041477","5053665","11-6 / 8-11 / 11-4","11-Jun"," 8-11 "," 11-4","","",11,6,8,11,11,4,,,,,2,1,30,21,6,4
"Jan-93","STAR4","Korea Open 1993",12867,"WS","Round 3","5050710","5045314","11-6 / 11-1","11-Jun"," 11-1","","","",11,6,11,1,,,,,,,2,0,22,7,6,4
"Jan-93","STAR4","Korea Open 1993",12867,"WS","Round 2","5054421","5049247","12-10 / 12-9","12-Oct"," 12-9","","","",12,10,12,9,,,,,,,2,0,24,19,6,4
"Jan-93","STAR4","Korea Open 1993",12867,"WS","Round 2","5041088","5041528","11-6 / 11-8","11-Jun"," 11-8","","","",11,6,11,8,,,,,,,2,0,22,14,6,4
"Jan-93","STAR4","Korea Open 1993",12867,"WS","Round 2","5041477","5045114","11-0 / 11-0","11-0 "," 11-0","","","",11,0,11,0,,,,,,,2,0,22,0,6,4
"Jan-93","STAR4","Korea Open 1993",12867,"WS","Round 1","5054421","5048503","11-8 / 4-11 / 11-9","11-Aug"," 4-11 "," 11-9","","",11,8,4,11,11,9,,,,,2,1,26,28,6,4
"Mar-93","STAR5","All England Open 1993",12398,"WS","Final","5041088","5050710","4-11 / 11-4 / 11-1","4-Nov"," 11-4 "," 11-1","","",4,11,11,4,11,1,,,,,2,1,26,16,7,10
"Mar-93","STAR5","All England Open 1993",12398,"WS","Semi final","5041088","5049931","11-1 / 11-6","11-Jan"," 11-6","","","",11,1,11,6,,,,,,,2,0,22,7,7,8
"Mar-93","STAR5","All England Open 1993",12398,"WS","Round 3","5041477","5053665","7-11 / 11-4 / 11-2","7-Nov"," 11-4 "," 11-2","","",7,11,11,4,11,2,,,,,2,1,29,17,7,4
"Mar-93","STAR5","All England Open 1993",12398,"WS","Round 2","5050080","5053567","11-7 / 11-5","11-Jul"," 11-5","","","",11,7,11,5,,,,,,,2,0,22,12,7,4
"Mar-93","STAR5","All England Open 1993",12398,"WS","Round 2","5041088","5049247","11-7 / 11-5","11-Jul"," 11-5","","","",11,7,11,5,,,,,,,2,0,22,12,7,4
"Mar-93","STAR5","All England Open 1993",12398,"WS","Round 2","5041477","5045359","12-11 / 11-5","12-Nov"," 11-5","","","",12,11,11,5,,,,,,,2,0,23,16,7,4
"Mar-93","STAR5","All England Open 1993",12398,"WS","Round 2","5049931","5023608","11-8 / 11-4","11-Aug"," 11-4","","","",11,8,11,4,,,,,,,2,0,22,12,7,4
"Mar-93","STAR5","All England Open 1993",12398,"WS","Round 1","5048070","5046986","11-4 / 11-1","11-Apr"," 11-1","","","",11,4,11,1,,,,,,,2,0,22,5,7,4
"Jun-93","WC","World Championships 1993",10827,"WS","Final","5041088","5050710","7-11 / 11-9 / 11-3","7-Nov"," 11-9 "," 11-3","","",7,11,11,9,11,3,,,,,2,1,29,23,10,10
"Jun-93","WC","World Championships 1993",10827,"WS","Semi final","5041088","5049931","12-10 / 12-10","12-Oct"," 12-10","","","",12,10,12,10,,,,,,,2,0,24,20,10,8
"Jun-93","WC","World Championships 1993",10827,"WS","Quarter final","5050710","5048070","11-8 / 11-4","11-Aug"," 11-4","","","",11,8,11,4,,,,,,,2,0,22,12,10,6
"Jun-93","WC","World Championships 1993",10827,"WS","Round 5","5050710","5000445","11-7 / 11-7","11-Jul"," 11-7","","","",11,7,11,7,,,,,,,2,0,22,14,10,4
"Jun-93","WC","World Championships 1993",10827,"WS","Round 5","5048070","5038179","11-3 / 11-3","11-Mar"," 11-3","","","",11,3,11,3,,,,,,,2,0,22,6,10,4
"Jun-93","WC","World Championships 1993",10827,"WS","Round 5","5041088","5053567","11-2 / 11-5","11-Feb"," 11-5","","","",11,2,11,5,,,,,,,2,0,22,7,10,4
"Jun-93","WC","World Championships 1993",10827,"WS","Round 5","5049931","5023608","11-4 / 11-12 / 11-3","11-Apr"," 11-12 "," 11-3","","",11,4,11,12,11,3,,,,,2,1,33,19,10,4
"Jun-93","WC","World Championships 1993",10827,"WS","Round 4","5009549","5055350","12-10 / 12-11","12-Oct"," 12-11","","","",12,10,12,11,,,,,,,2,0,24,21,10,4
"Jun-93","WC","World Championships 1993",10827,"WS","Round 4","5048070","5046756","11-1 / 11-2","11-Jan"," 11-2","","","",11,1,11,2,,,,,,,2,0,22,3,10,4
"Jun-93","WC","World Championships 1993",10827,"WS","Round 4","5041088","5048626","11-6 / 11-0","11-Jun"," 11-0","","","",11,6,11,0,,,,,,,2,0,22,6,10,4
"Jun-93","WC","World Championships 1993",10827,"WS","Round 3","5053665","5048503","11-4 / 11-1","11-Apr"," 11-1","","","",11,4,11,1,,,,,,,2,0,22,5,10,4
"Jun-93","WC","World Championships 1993",10827,"WS","Round 3","5055350","5045265","11-1 / 11-1","11-Jan"," 11-1","","","",11,1,11,1,,,,,,,2,0,22,2,10,4
